Date,ITUB4.SA,PETR4.SA,VALE3.SA
2021-06-04,0.22980197669301783,0.3095922287954231,0.3416688813698055
2021-06-07,0.22987117929086315,0.304391329611945,0.31472626156243716
2021-06-08,0.23626395959803156,0.28758457536231485,0.31870310566440485
2021-06-09,0.23591417590544425,0.28808190449688603,0.32785555736436833
2021-06-10,0.23678368467537309,0.2860184747939137,0.30123657832035655
2021-06-11,0.2334098116272983,0.2782486058567534,0.28496972630755585
2021-06-14,0.22447411780526424,0.2781866463967764,0.2796293657189893
2021-06-15,0.21857136208793168,0.22718682646900534,0.28168066257995616
2021-06-16,0.22241334217392056,0.22487868963898422,0.28510836214201535
2021-06-17,0.2296692795677629,0.2582806211564217,0.28850505890120964
2021-06-18,0.2449410436863195,0.25553688892387605,0.30360325154086937
2021-06-21,0.24493872489787988,0.2589015123552543,0.30396312213785515
2021-06-22,0.2527671553154407,0.2583913984138246,0.3015361583928469
2021-06-23,0.25476955348828245,0.25515791343927946,0.30534584914562923
2021-06-24,0.249885344304117,0.2377141815331895,0.28966561405979874
2021-06-25,0.2775933056830082,0.25289188016673264,0.27597417993652074
2021-06-28,0.2791820543470411,0.25037917538764193,0.28209258831034906
2021-06-29,0.2771166203560063,0.21477168209974754,0.2873945793231574
2021-06-30,0.2802420989097527,0.21325236914277576,0.2712327145556688
2021-07-01,0.24914373031310366,0.21693746461241473,0.2739438258765813
2021-07-02,0.22112148453925823,0.20689813816862346,0.27891374117944584
2021-07-05,0.20749442541356558,0.19828630788953971,0.2724090246510438
2021-07-06,0.18251430812929936,0.24575821059715586,0.2698474206611091
2021-07-07,0.18541509713040305,0.24623295268340564,0.26111479495329687
2021-07-08,0.17492415839966474,0.254932006032294,0.2537050225361655
2021-07-12,0.1875761170012066,0.25748367630844055,0.255710939044109
2021-07-13,0.18983074532748487,0.2586994041853619,0.24576334595736857
2021-07-14,0.19083758525903224,0.25836017555739227,0.2457706217031413
2021-07-15,0.19213723544560868,0.26343576218653564,0.23333397491934124
2021-07-16,0.17415265544140734,0.26503245011393106,0.21443578700666466
2021-07-19,0.17306355644519547,0.2445659320361336,0.20265813189680695
