Date,ITUB4.SA,PETR4.SA,VALE3.SA
2021-05-06,-0.0062080731306974855,-0.013945019771821344,0.03845241684871116
2021-05-07,0.012015614906007395,0.03676255925567424,0.0034708986780270686
2021-05-10,0.01473015473998484,0.013040357453218493,-0.006604909110347212
2021-05-11,-0.0021424799635564673,0.018054685928056077,0.034534988314903946
2021-05-12,-0.014761552413243565,-0.014821191918959208,-0.037678630686691535
2021-05-13,0.028603970336496115,0.008438989535173068,-0.0162247553069129
2021-05-14,0.021963781070917846,0.05109344804799151,-0.017305831386422763
2021-05-17,-0.0006899836326034674,0.013595250760891305,0.025891750848250506
2021-05-18,-0.002072300088284521,-0.011696097228122117,0.009997548733729895
2021-05-19,0.007235203623970122,-0.0076190359306589584,-0.020719290865547572
2021-05-20,0.005476890372702059,-0.00844868107846189,-0.010207923551322383
2021-05-21,0.004769027962230978,0.0007710240194770334,-0.015509616855060556
2021-05-24,-0.0027219697662951084,0.016813595905348432,0.003467467685688228
2021-05-25,-0.010334938208316212,-0.02106169813114969,-0.025182472662325216
2021-05-26,0.013698442901307518,0.009628626479984468,0.029000927886566445
2021-05-27,-0.008539017604850352,-0.006923292877637703,0.007143089024325954
2021-05-28,0.01633240416350268,0.04083761994984952,0.005391498449437013
2021-05-31,-0.003042126255945159,-0.00445614564950071,0.028185674274845536
2021-06-01,0.035762535041990035,0.015509774729401644,-0.013861073300535105
2021-06-02,0.032789523842335466,0.021030713258771587,0.014035489580035481
2021-06-04,0.020658199698993022,0.02235316118473581,-0.01668920989123541
2021-06-07,0.023271112009854517,-0.007395405667794775,-0.00979096817796166
2021-06-08,-0.006985821690409048,0.012993956098918208,-0.01695851602167917
2021-06-09,0.013622021453101228,0.0,0.020530133273499666
2021-06-10,-0.0036144874434584,0.0006975491305232784,-0.0033033143159766545
2021-06-11,-0.011837706180537845,-0.0038430683900939873,0.022196782041619564
2021-06-14,-0.003364447268707534,0.006280609065300667,-0.005437194227295676
2021-06-15,0.0,0.009692299051301643,-0.019714546949519376
2021-06-16,0.019718691013564164,0.0037818391981316074,-0.03050545840389543
2021-06-17,-0.011784943707528882,-0.03527539610619051,-0.02102404115694298
2021-06-18,-0.018405103385874005,0.006731970756633853,0.029678006901453866
2021-06-21,0.004632994195928376,0.022001737565775597,0.009306610467731121
2021-06-22,-0.013027157088525997,0.0051681481134019,0.011647572513215885
2021-06-23,-0.00720671484781926,0.006849242953575694,0.014879759618999849
2021-06-24,0.00031442584636976573,0.01187457681835833,0.001348839496028569
2021-06-25,-0.032266085979334246,-0.01872381977193425,0.012263489817521893
2021-06-28,-0.011428475320385939,-0.0017198620601707572,-0.016143769653263994
2021-06-29,-0.009900989890190167,0.004465280511683722,0.01712191447486417
2021-06-30,-0.011676598219711527,0.00853075738660331,0.006555694391863996
2021-07-01,-0.0031946531248050096,-0.012652052826760242,-0.017548252113045112
2021-07-02,0.010720059420270973,0.0041212954401569106,0.02045795900526415
2021-07-05,-0.013756147505709172,-0.011373558764272242,-0.003616320796855751
2021-07-06,-0.0016907182479574344,-0.04176143846323283,0.005287691510186171
2021-07-07,0.004389696970842709,0.013639911531646547,0.002896535589192622
2021-07-08,-0.013227124004467426,-0.02016634511727695,-0.0038638422278137923
2021-07-12,0.013564233367020336,0.008692480236563813,0.012328964612957221
2021-07-13,0.006044167550068917,0.006112086472140968,0.0058921715256580005
2021-07-14,0.0013383003353104144,-0.00827813312307434,-0.0054576900491027334
2021-07-15,-0.01210927421877485,-0.021553172681876252,0.0031224489775599933
2021-07-16,-0.016376856344243653,-0.01488107118050444,-0.018175972695311772
2021-07-19,-0.005865408047875839,-0.016629681814518356,-0.010994933297299041
2021-07-20,0.01306302257884678,0.013250513483756584,0.008346011179693195
2021-07-21,0.004090269682746579,0.013818876224616214,0.011428578832891754
2021-07-22,-0.010256403872978562,-0.0022279797295891874,0.0026188604169663887
2021-07-23,-0.002752744688458328,-0.005965641659098789,-0.005069499928737261
2021-07-26,0.017421392169609487,0.026933967701105753,0.021498789536604716
2021-07-27,0.009772378652472291,-0.011717547882304198,-0.020973247424251322
2021-07-28,0.03201045783751403,0.020416563953559508,0.026958676819275107
2021-07-29,-0.005209697748971849,0.0036020814543976463,-0.014858279391807562
2021-07-30,-0.01083252416760721,-0.032897708401013095,-0.060732855182845366
2021-08-02,0.006090237715177103,-0.018755213899667604,0.0015619706808735066
2021-08-03,0.009797666314209091,0.016523271859257203,0.033491237211805226
2021-08-04,-0.028347244762670303,-0.021457677858824856,-0.0010658523758915858
2021-08-05,0.003004264504941072,0.0758187504321587,-0.031049231991475874
2021-08-06,0.02761515478351441,0.0014099659150865343,0.005667678311738353
2021-08-09,0.01160574377532232,-0.007069563134590001,-0.006309609429732094
2021-08-10,-0.01909121827626932,0.003187737225800772,0.009586078016714754
2021-08-11,0.011045922246341296,0.013696085442754092,-0.007203772001515457
2021-08-12,-0.01891782051836536,0.014887023325486227,-0.0006409279658545723
2021-08-13,0.013409919096561487,0.008554220961986082,-0.008276211587182591
2021-08-16,-0.011019237476888323,-0.02448794539174964,0.004606222465444513
2021-08-17,-0.0036319534343883567,-3.296458654260597e-06,-0.016682305879784864
2021-08-18,0.0019829654270730242,-0.008918851502877528,-0.03412721119795047
2021-08-19,-0.012958551018019383,-0.0056148766307913605,-0.0587467028363616
2021-08-20,-0.003686087751972378,-0.0015026787936430423,0.00040998150577193797
2021-08-23,0.01068459072175709,0.01566622507124972,-0.013935643662564447
2021-08-24,0.027515694418215608,0.020513530597507993,0.03583689519256142
2021-08-25,0.0012914795026836366,0.005423802820596212,-0.002108372007193328
2021-08-26,-0.024499518412361955,-0.008692395500202978,-0.012845888186805307
2021-08-27,0.017049913085080658,0.03573080066778693,0.024734567029416125
2021-08-30,-0.007177615774957298,-0.0066913180614227965,-0.006376337538159566
2021-08-31,0.013012658476982126,-0.04001260218652247,-0.01378787971507719
2021-09-01,0.004355442452443421,-0.005532159755278479,0.0017213234940413036
2021-09-02,-0.036725239556074186,-0.016405883653714454,-0.003141108484881069
2021-09-03,-0.005693937876308762,-0.010202197049843315,0.0007102386817296464
2021-09-06,0.012683943332182843,0.004925490142124434,-0.01584341058327664
2021-09-08,-0.048591431225962614,-0.05795971595769576,-0.02103140534875987
2021-09-09,0.013143824732340785,0.021003519272708552,-0.003583926576915009
2021-09-10,-0.010014769850843302,-0.006294241323649421,0.0011609252637224897
2021-09-13,0.01241800976932581,0.03451981993266181,-0.0005275143477598743
2021-09-14,-0.006190033377495738,-0.013433258887731747,-0.007095592857472054
2021-09-15,-0.016345397418498477,0.017238386821581894,-0.025293375135009434
2021-09-16,-0.0007013238767625948,-0.008773798674926114,-0.042417371125775476
2021-09-17,-0.024148919986805625,-0.04586319367470769,-0.02045106365595254
2021-09-20,-0.02290594491336034,-0.01129511629327308,-0.04026594076732279
2021-09-21,-0.0025779300131824495,0.02246395467774258,0.016420393281570002
2021-09-22,0.022964715112581194,0.025069771705758522,0.03492732792705234
2021-09-23,0.034009355368566405,0.03758262346538771,-3.4981915348734156e-05
2021-09-24,-0.01402990093880247,0.0022329901649541612,-0.015581331494547011
2021-09-27,0.025802951439400233,0.008882429749056479,0.014186390630172045
2021-09-28,-0.02298140783057037,-0.006654528688162599,-0.05142701684427467
2021-09-29,0.01780420553394211,0.015823733971404397,0.012612189199520124
2021-09-30,0.0010381153964222007,-0.005858530054539742,0.005788011901846109
2021-10-01,0.025775591085864354,0.027885247495692794,-0.0005247806599529305
2021-10-04,-0.1980154756672551,0.02782349855134822,-0.009361369038619142
2021-10-05,0.023950949030195092,0.021646550985002577,-0.007179015729657521
2021-10-06,0.0032033459558524213,-0.026870135472397347,0.027763248718317098
2021-10-07,-0.021418710229737445,-0.0013978844422164838,0.029410265819864282
2021-10-08,0.007325759281204914,0.01801866664949787,0.006155206261790388
2021-10-11,-0.017591049854585893,0.006844665781472063,0.021924397396091172
2021-10-13,0.0012376142829994604,0.010517280038401354,-0.030097847654582104
2021-10-14,-0.004958456638863739,0.0016862411875915716,0.0
2021-10-15,0.025358655082886258,-0.002699041021183947,0.018514340964698017
2021-10-18,0.006842842120244167,-0.005080381972496117,-0.009464569904934862
